STATIONS_ID;MESS_DATUM_BEGINN;MESS_DATUM_ENDE;QN_4;MO_N;MO_TT;MO_TX;MO_TN;MO_FK;MX_TX;MX_FX;MX_TN;MO_SD_S;QN_6;MO_RR;MX_RS;eor
       2667;19721201;19721231;    5;  4.54;   2.71;    6.28;   -0.42;    2.61;  12.3;  14.4; -10.2;  93.50;    5;    30.5;   10.7;eor
       2667;19730101;19730131;    5;  6.49;   1.97;    4.18;   -0.65;    1.93;   8.7;  14.9; -11.6;  34.10;    5;    30.7;    6.3;eor
       2667;19730201;19730228;    5;  6.51;   2.61;    5.40;   -0.19;    2.41;   8.4;  18.0;  -5.6;  51.30;    5;    53.9;   10.7;eor
       2667;19730301;19730331;    5;  4.83;   5.14;   10.33;    0.04;    1.95;  20.7;  12.9;  -5.6; 143.20;    5;    24.9;    5.9;eor
       2667;19730401;19730430;    5;  5.80;   6.62;   10.89;    2.00;    2.49;  18.8;  27.3;  -4.4; 130.20;    5;    79.8;   11.6;eor
       2667;19730501;19730531;    5;  5.15;  13.61;   18.89;    7.77;    2.40;  25.4;  15.4;  -0.1; 213.00;    5;    57.6;   13.9;eor
       2667;19730601;19730630;    5;  4.51;  17.82;   23.63;   10.92;    2.04;  33.2;  28.8;   3.9; 264.00;    5;    24.8;    9.5;eor
       2667;19730701;19730731;    5;  5.25;  18.23;   23.29;   12.88;    2.14;  32.7;  17.2;   7.0; 185.60;    5;    51.5;   12.4;eor
       2667;19730801;19730831;    5;  3.27;  19.52;   25.92;   12.62;    1.90;  32.0;  16.5;   5.3; 254.80;    5;    30.1;    8.4;eor
       2667;19730901;19730930;    5;  4.54;  15.44;   21.53;    9.90;    2.13;  32.1;  18.5;   3.6; 155.20;    5;    43.6;   15.8;eor
       2667;19731001;19731031;    5;  5.00;   8.78;   13.90;    4.30;    2.18;  24.6;  20.1;  -1.7; 106.10;    5;    63.4;   18.6;eor
       2667;19731101;19731130;    5;  5.69;   5.30;    8.52;    1.88;    2.78;  15.4;  18.5;  -7.6;  59.00;    5;    56.6;   12.3;eor
       2667;19731201;19731231;    5;  5.99;   2.02;    4.67;   -1.06;    2.71;  10.4;  25.3; -18.0;  42.60;    5;    78.5;   13.8;eor
       2667;19740101;19740131;    5;  5.91;   5.21;    7.86;    2.00;    2.78;  14.2;  27.3;  -7.7;  29.50;    5;    66.9;    9.1;eor
       2667;19740201;19740228;    5;  5.84;   4.57;    8.27;    0.69;    2.58;  14.4;  21.6;  -5.6;  71.80;    5;    44.5;   12.1;eor
       2667;19740301;19740331;    5;  5.81;   6.71;   10.91;    2.33;    2.20;  20.2;  15.8;  -3.6;  83.00;    5;    64.9;   10.7;eor
       2667;19740401;19740430;    5;  3.98;   9.61;   15.86;    2.46;    2.08;  23.0;  17.0;  -2.6; 229.50;    5;    36.0;   19.8;eor
       2667;19740501;19740531;    5;  5.49;  12.24;   17.43;    6.64;    2.25;  25.6;  15.4;   1.3; 175.40;    5;    61.6;   26.5;eor
       2667;19740601;19740630;    5;  5.15;  15.32;   20.66;    9.28;    2.09;  26.0;  18.5;   3.9; 198.70;    5;    70.0;   12.3;eor
       2667;19740701;19740731;    5;  6.01;  16.25;   20.75;   11.68;    2.41;  26.1;  21.6;   6.9; 145.50;    5;   107.9;   13.6;eor
       2667;19740801;19740831;    5;  4.61;  17.67;   23.71;   11.58;    2.01;  34.1;  16.5;   7.3; 219.80;    5;    62.0;   23.8;eor
       2667;19740901;19740930;    5;  5.47;  13.83;   18.92;    9.32;    2.59;  27.3;  23.2;   2.3; 127.80;    5;    59.2;   10.8;eor
       2667;19741001;19741031;    5;  6.84;   6.69;    9.65;    3.66;    2.24;  12.7;  18.0;  -1.5;  36.60;    5;   104.6;   17.6;eor
       2667;19741101;19741130;    5;  6.48;   6.53;    9.52;    3.12;    2.74;  15.9;  22.1;  -5.1;  36.70;    5;    89.3;   22.6;eor
       2667;19741201;19741231;    5;  6.84;   7.30;    9.32;    4.46;    3.21;  14.1;  20.6;  -0.6;  19.80;    5;   117.5;   14.5;eor
       2667;19750101;19750131;    5;  6.41;   6.77;    9.25;    3.58;    3.01;  14.4;  18.0;  -3.3;  45.80;    5;    78.3;   14.5;eor
       2667;19750201;19750228;    5;  3.29;   3.01;    8.56;   -1.94;    2.46;  13.5;  17.0;  -6.6; 159.40;    5;    20.8;   15.8;eor
       2667;19750301;19750331;    5;  6.43;   5.05;    8.63;    1.47;    2.11;  16.4;  17.0;  -4.1;  74.20;    5;    72.6;   12.2;eor
       2667;19750401;19750430;    5;  5.62;   8.33;   12.58;    3.97;    2.40;  24.8;  18.0;  -3.5; 131.60;    5;    59.6;   15.7;eor
       2667;19750501;19750531;    5;  4.99;  12.39;   17.90;    6.01;    2.07;  24.7;  17.5;   0.4; 178.70;    5;    12.0;    5.8;eor
       2667;19750601;19750630;    5;  5.18;  16.02;   21.26;    9.81;    2.04;  28.9;  20.6;  -0.4; 176.60;    5;    40.4;    8.2;eor
       2667;19750701;19750731;    5;  4.94;  19.37;   24.77;   13.35;    2.06;  32.7;  15.4;   7.2; 221.80;    5;    80.8;   16.4;eor
       2667;19750801;19750831;    5;  3.52;  20.37;   26.65;   13.90;    1.97;  33.0;  15.4;   7.5; 260.40;    5;    37.0;   18.3;eor
       2667;19750901;19750930;    5;  5.22;  15.86;   21.44;   11.06;    2.00;  27.5;  20.1;   5.4; 130.70;    5;    71.1;   14.7;eor
       2667;19751001;19751031;    5;  5.29;   8.48;   12.83;    4.57;    2.30;  19.4;  14.9;  -2.3; 115.70;    5;    19.3;    4.8;eor
       2667;19751101;19751130;    5;  5.85;   5.02;    8.15;    1.50;    2.28;  15.6;  21.1;  -5.3;  68.40;    5;   103.9;   16.9;eor
       2667;19751201;19751231;    5;  6.36;   2.38;    4.71;   -0.67;    1.93;   9.0;  14.4; -11.0;  31.10;    5;    31.1;   10.7;eor
       2667;19760101;19760131;    5;  6.28;   3.85;    6.38;    1.33;    3.01;  12.3;  28.8; -15.2;  38.90;    5;    92.7;   10.1;eor
       2667;19760201;19760229;    5;  5.56;   2.98;    6.45;   -0.59;    2.39;  16.4;  12.4;  -8.7;  68.60;    5;    30.0;   11.9;eor
       2667;19760301;19760331;    5;  3.45;   2.99;    8.73;   -1.91;    2.28;  17.4;  17.5; -10.6; 176.60;    5;    26.3;    8.5;eor
       2667;19760401;19760430;    5;  3.62;   8.12;   14.13;    1.33;    2.04;  22.5;  11.8;  -5.1; 222.80;    5;    12.0;    4.5;eor
       2667;19760501;19760531;    5;  4.43;  14.08;   20.27;    7.27;    2.10;  31.3;  16.5;  -1.6; 232.60;    5;    44.5;    7.6;eor
       2667;19760601;19760630;    5;  3.34;  19.25;   25.28;   11.22;    1.90;  34.0;  11.8;   2.0; 306.10;    5;    30.9;   21.5;eor
       2667;19760701;19760731;    5;  4.18;  20.97;   26.98;   13.55;    2.03;  35.7;  13.4;   8.3; 260.20;    5;    87.6;   21.3;eor
       2667;19760801;19760831;    5;  3.55;  17.69;   24.35;   10.72;    1.73;  29.8;  11.3;   7.0; 257.00;    5;    19.4;    7.4;eor
       2667;19760901;19760930;    5;  5.66;  14.23;   19.29;    9.64;    1.96;  25.0;  14.4;   4.8; 115.20;    5;    34.8;    8.9;eor
       2667;19761001;19761031;    5;  5.85;  11.37;   15.75;    7.99;    2.22;  24.3;  11.8;  -1.1; 112.80;    5;    51.8;   10.4;eor
       2667;19761101;19761130;    5;  6.88;   6.54;    9.16;    3.43;    2.14;  13.1;  23.7;  -6.1;  31.70;    5;    52.5;    6.8;eor
       2667;19761201;19761231;    5;  6.01;   0.61;    3.34;   -2.95;    2.22;   9.6;  18.5; -12.1;  36.30;    5;    27.0;    3.9;eor
       2667;19770101;19770131;    5;  6.51;   2.86;    5.38;   -0.04;    2.29;  13.0;  14.4;  -8.6;  38.30;    5;    48.6;    8.4;eor
       2667;19770201;19770228;    5;  5.89;   4.96;    8.55;    1.66;    2.53;  14.0;  19.0;  -8.3;  72.50;    5;    84.8;   12.0;eor
       2667;19770301;19770331;    5;  5.54;   7.49;   12.26;    2.95;    2.32;  19.5;  18.0;  -7.6; 108.70;    5;    43.9;    8.2;eor
       2667;19770401;19770430;    5;  5.68;   7.01;   11.57;    2.29;    2.49;  20.3;  20.1;  -4.0; 142.90;    5;    61.1;   10.0;eor
       2667;19770501;19770531;    5;  4.82;  12.64;   17.60;    6.56;    2.29;  25.6;  13.9;   1.5; 226.60;    5;    50.3;   14.3;eor
       2667;19770601;19770630;    5;  6.11;  15.85;   20.15;   11.27;    1.78;  31.7;  17.8;   1.3; 124.70;    5;    81.7;   13.5;eor
       2667;19770701;19770731;    5;  5.35;  17.73;   22.42;   12.19;    1.87;  30.0;  13.9;   5.4; 171.20;    5;    46.3;   13.8;eor
       2667;19770801;19770831;    5;  5.56;  16.68;   21.42;   12.05;    1.57;  27.9;  11.3;   8.2; 139.30;    5;   148.5;   37.0;eor
       2667;19770901;19770930;    5;  5.29;  12.76;   17.85;    7.93;    1.70;  25.5;  12.4;   0.7; 127.80;    5;    23.6;    4.8;eor
       2667;19771001;19771031;    5;  4.98;  11.55;   16.16;    7.58;    2.32;  22.6;  17.7;   2.7; 105.20;    5;    28.5;    5.0;eor
       2667;19771101;19771130;    5;  6.28;   6.62;    9.51;    3.54;    2.83;  17.7;  25.1;  -5.4;  40.20;    5;    76.2;   16.2;eor
       2667;19771201;19771231;    5;  5.50;   3.93;    6.66;    1.07;    2.67;  16.6;  19.6;  -6.1;  59.00;    5;    51.7;   10.6;eor
       2667;19780101;19780131;    5;  6.40;   2.63;    5.15;   -0.37;    2.61;   9.2;  24.7;  -6.6;  48.30;    5;    32.7;    7.9;eor
       2667;19780201;19780228;    5;  6.33;   0.85;    3.95;   -2.65;    2.51;  16.5;  11.3; -14.1;  67.50;    5;    49.4;   14.7;eor
       2667;19780301;19780331;    5;  6.50;   6.58;   10.23;    2.69;    2.65;  16.5;  21.6;  -5.5;  70.90;    5;    82.0;   12.8;eor
       2667;19780401;19780430;    5;  4.67;   8.04;   13.65;    2.03;    1.83;  19.6;  15.1;  -3.7; 191.20;    5;    49.8;   18.2;eor
       2667;19780501;19780531;    5;  5.54;  12.91;   17.31;    7.73;    1.86;  26.8;  13.9;   2.6; 155.90;    5;    98.4;   23.6;eor
       2667;19780601;19780630;    5;  5.62;  15.76;   20.55;   10.30;    2.16;  28.5;  14.4;   2.9; 159.70;    5;    72.5;   15.5;eor
       2667;19780701;19780731;    5;  5.59;  16.11;   20.90;   11.17;    1.88;  31.4;  14.7;   5.0; 155.30;    5;    81.6;   23.7;eor
       2667;19780801;19780831;    5;  5.19;  15.67;   20.68;   10.69;    1.85;  27.2;  12.4;   2.6; 145.30;    5;    50.0;    9.8;eor
       2667;19780901;19780930;    5;  6.24;  13.56;   17.83;    9.41;    2.01;  22.5;  17.5;   1.0;  81.90;    5;    82.0;   21.2;eor
       2667;19781001;19781031;    5;  5.27;  10.23;   14.87;    5.97;    1.81;  23.6;  11.3;  -0.6;  99.70;    5;    31.7;   11.4;eor
       2667;19781101;19781130;    5;  5.11;   5.34;    8.68;    1.55;    2.48;  13.7;  13.4;  -8.1;  92.90;    5;    16.5;    3.7;eor
       2667;19781201;19781231;    5;  5.79;   2.42;    5.51;   -1.22;    2.50;  12.6;  14.9; -15.0;  55.60;    5;    77.5;   22.5;eor
       2667;19790101;19790131;    5;  6.24;  -3.32;   -0.91;   -7.06;    2.35;   3.8;  14.4; -21.7;  48.50;    5;    70.9;    8.9;eor
       2667;19790201;19790228;    5;  6.52;   0.12;    3.31;   -3.19;    2.28;   9.1;  12.4;  -9.0;  55.70;    5;    40.7;   11.1;eor
       2667;19790301;19790331;    5;  6.39;   5.25;    9.13;    1.31;    2.78;  14.2;  18.5;  -4.8;  73.50;    5;   106.0;   17.8;eor
       2667;19790401;19790430;    5;  5.42;   7.81;   12.59;    2.84;    2.24;  21.9;  14.9;  -3.7; 137.70;    5;    57.8;   11.1;eor
       2667;19790501;19790531;    5;  5.09;  12.80;   18.35;    7.09;    2.26;  30.9;  25.0;  -2.9; 206.20;    5;    75.7;   15.7;eor
       2667;19790601;19790630;    5;  5.31;  16.95;   22.13;   11.47;    2.17;  29.7;  19.0;   5.5; 176.90;    5;    46.3;   12.5;eor
       2667;19790701;19790731;    5;  5.83;  17.14;   21.69;   11.96;    2.24;  30.3;  14.4;   6.6; 132.80;    5;    64.8;   36.8;eor
       2667;19790801;19790831;    5;  5.28;  15.75;   20.68;   11.06;    2.03;  29.2;  12.9;   5.3; 129.90;    5;   102.0;   32.4;eor
       2667;19790901;19790930;    5;  4.58;  13.89;   19.86;    8.64;    1.84;  27.4;  17.0;  -0.1; 163.80;    5;    14.2;    6.0;eor
       2667;19791001;19791031;    5;  4.88;  10.67;   15.68;    6.17;    2.23;  25.5;  16.5;  -2.1; 116.20;    5;    25.7;    9.9;eor
       2667;19791101;19791130;    5;  5.85;   4.93;    8.40;    1.09;    2.27;  14.2;  20.6;  -5.6;  74.70;    5;    89.2;   25.5;eor
       2667;19791201;19791231;    5;  6.60;   5.79;    8.28;    2.69;    2.91;  14.8;  21.2;  -3.8;  36.80;    5;    99.6;   17.0;eor
       2667;19800101;19800131;    5;  5.56;  -0.21;    2.82;   -3.41;    2.36;  11.1;  15.4; -13.6;  48.80;    5;    49.0;   10.8;eor
       2667;19800201;19800229;    5;  5.50;   4.72;    8.75;    0.89;    2.32;  14.1;  17.5;  -5.2;  67.80;    5;    44.5;   11.2;eor
       2667;19800301;19800331;    5;  6.38;   5.52;    9.33;    1.68;    2.45;  17.6;  17.0;  -3.6;  62.40;    5;    62.5;   17.4;eor
       2667;19800401;19800430;    5;  4.65;   7.95;   12.77;    2.73;    2.65;  23.2;  22.1;  -2.2; 158.80;    5;    43.3;    9.6;eor
       2667;19800501;19800531;    5;  3.86;  12.68;   18.38;    5.46;    2.49;  23.7;  14.4;  -0.6; 273.00;    5;    57.8;   24.8;eor
       2667;19800601;19800630;    5;  6.18;  15.32;   19.67;   10.58;    2.25;  29.1;  16.5;   3.0; 133.60;    5;    92.9;   16.6;eor
       2667;19800701;19800731;    5;  5.84;  16.03;   20.17;   11.92;    2.53;  29.7;  15.4;   4.8; 124.90;    5;   186.5;   46.6;eor
       2667;19800801;19800831;    5;  5.48;  17.84;   22.75;   13.15;    2.37;  31.2;  16.5;   5.3; 161.20;    5;   125.2;   47.4;eor
       2667;19800901;19800930;    5;  4.37;  15.36;   20.78;   10.41;    2.35;  26.7;  14.9;   4.1; 177.60;    5;    35.8;   19.4;eor
       2667;19801001;19801031;    5;  5.69;   9.11;   13.33;    4.82;    2.56;  20.0;  14.4;  -3.6;  93.70;    5;    41.1;    9.8;eor
       2667;19801101;19801130;    5;  6.02;   5.01;    7.69;    2.16;    2.54;  16.6;  17.0; -10.1;  64.10;    5;    51.3;   11.1;eor
       2667;19801201;19801231;    5;  6.40;   2.99;    5.35;   -0.50;    2.69;  12.7;  17.5;  -9.2;  45.50;    5;    71.9;   21.8;eor
       2667;19810101;19810131;   10;  6.36;   1.25;    4.06;   -2.13;    2.69;  10.9;  27.8;  -9.8;  40.10;   10;   103.9;   24.3;eor
       2667;19810201;19810228;   10;  4.85;   0.73;    5.04;   -3.30;    2.14;  12.6;  19.6;  -9.8;  91.50;   10;    47.2;   13.0;eor
       2667;19810301;19810331;   10;  6.32;   8.80;   12.75;    4.87;    2.74;  22.0;  22.6;  -1.1;  73.00;   10;   113.4;   25.2;eor
       2667;19810401;19810430;   10;  5.53;   9.41;   14.28;    4.34;    2.28;  23.6;  14.5;  -4.9; 153.50;   10;    37.3;   16.7;eor
       2667;19810501;19810531;   10;  5.58;  14.01;   19.10;    8.50;    2.40;  28.3;  13.9;  -2.2; 180.20;   10;    89.5;   15.0;eor
       2667;19810601;19810630;   10;  6.30;  15.87;   20.62;   10.83;    2.29;  30.3;  13.9;   3.6; 146.60;   10;   137.5;   34.0;eor
       2667;19810701;19810731;   10;  5.72;  17.42;   21.81;   12.55;    2.07;  30.8;  12.9;   7.5; 144.10;   10;    58.1;   17.1;eor
       2667;19810801;19810831;   10;  4.69;  17.16;   22.10;   12.31;    1.73;  31.0;  13.1;   5.6; 164.60;   10;    70.5;   28.9;eor
       2667;19810901;19810930;   10;  4.61;  14.66;   20.39;    9.17;    2.16;  25.4;  17.5;   4.4; 158.70;   10;    82.4;   23.7;eor
       2667;19811001;19811031;   10;  6.53;   9.03;   12.58;    5.25;    2.64;  19.2;  19.6;  -1.8;  56.70;   10;   100.1;   16.8;eor
       2667;19811101;19811130;   10;  6.13;   6.34;    9.59;    2.56;    2.69;  16.8;  17.5;  -6.8;  43.80;   10;    94.4;   17.7;eor
       2667;19811201;19811231;   10;  6.97;   0.43;    2.61;   -2.65;    2.68;   9.7;  21.6; -11.7;  25.60;   10;    91.2;   13.2;eor
       2667;19820101;19820131;   10;  5.22;  -0.04;    3.49;   -3.96;    2.51;  12.0;  20.1; -20.8;  82.30;   10;    74.4;   18.5;eor
       2667;19820201;19820228;   10;  3.85;   2.00;    6.99;   -2.34;    2.51;  13.3;  12.4;  -9.2; 121.60;   10;    18.4;    5.6;eor
       2667;19820301;19820331;   10;  4.87;   5.15;   10.41;    0.12;    2.51;  19.9;  23.7;  -6.0; 128.90;   10;    56.9;    9.5;eor
       2667;19820401;19820430;   10;  4.31;   8.03;   13.75;    2.17;    2.51;  20.6;  16.7;  -5.0; 194.20;   10;    55.1;   15.9;eor
       2667;19820501;19820531;   10;  4.67;  13.77;   19.33;    7.05;    2.21;  28.5;  19.0;  -0.7; 213.10;   10;    78.5;   23.0;eor
       2667;19820601;19820630;   10;  5.28;  17.19;   22.44;   11.67;    2.14;  31.7;  14.4;   5.7; 178.00;   10;   111.5;   31.9;eor
       2667;19820701;19820731;   10;  4.16;  19.95;   25.34;   13.40;    2.19;  32.0;  13.9;   6.2; 230.90;   10;    37.3;   20.1;eor
       2667;19820801;19820831;   10;  5.48;  17.81;   23.33;   12.42;    2.05;  31.2;  13.2;   6.2; 176.70;   10;    77.5;   28.2;eor
       2667;19820901;19820930;   10;  3.91;  16.31;   22.87;   10.66;    2.14;  30.5;  15.8;   4.4; 184.70;   10;    68.3;   19.6;eor
       2667;19821001;19821031;   10;  5.99;  10.77;   14.27;    7.39;    2.52;  19.0;  14.3;   0.8;  71.80;   10;   160.6;   44.5;eor
       2667;19821101;19821130;   10;  5.83;   7.85;   11.06;    4.40;    2.67;  18.1;  18.5;  -4.7;  64.80;   10;    63.6;   16.3;eor
       2667;19821201;19821231;   10;  6.60;   3.59;    6.17;    0.65;    2.46;  13.5;  22.6;  -7.1;  28.80;   10;    82.5;   13.2;eor
       2667;19830101;19830131;   10;  6.43;   5.86;    8.41;    2.42;    3.40;  13.5;  24.8;  -6.1;  38.20;   10;   102.8;   12.7;eor
       2667;19830201;19830228;   10;  4.43;  -0.04;    4.11;   -3.77;    2.43;  11.5;  25.7; -10.5; 104.50;   10;    48.9;    7.3;eor
       2667;19830301;19830331;   10;  6.21;   5.71;    9.59;    1.69;    2.72;  15.6;  20.1;  -5.3;  85.10;   10;    76.6;   16.0;eor
       2667;19830401;19830430;   10;  5.90;   9.89;   14.74;    5.06;    2.79;  21.8;  21.0;  -2.3; 117.90;   10;    53.8;   11.2;eor
       2667;19830501;19830531;   10;  6.65;  11.56;   15.79;    7.45;    2.45;  24.0;  16.8;   3.6;  98.20;   10;   125.8;   20.5;eor
       2667;19830601;19830630;   10;  5.10;  17.92;   23.14;   11.81;    2.21;  30.4;  13.9;   4.4; 229.00;   10;    57.7;   26.2;eor
       2667;19830701;19830731;   10;  3.97;  21.45;   27.98;   14.29;    1.78;  35.4;  19.8;   6.6; 263.40;   10;    13.9;    5.7;eor
       2667;19830801;19830831;   10;  3.45;  19.61;   26.06;   12.81;    2.06;  31.9;  16.5;   7.8; 240.70;   10;    11.4;    4.5;eor
       2667;19830901;19830930;   10;  5.24;  14.68;   19.89;    9.65;    2.57;  28.8;  19.6;   2.2; 135.30;   10;    72.6;   16.1;eor
       2667;19831001;19831031;   10;  5.32;  10.13;   14.81;    5.16;    2.46;  27.6;  19.5;  -5.9; 108.70;   10;    22.4;    5.0;eor
       2667;19831101;19831130;   10;  4.52;   4.94;    9.53;    0.79;    2.28;  16.7;  25.2; -10.1; 106.20;   10;    52.8;   13.3;eor
       2667;19831201;19831231;   10;  5.48;   2.99;    5.84;   -0.57;    2.68;  14.5;  16.5;  -8.1;  58.00;   10;    68.4;   15.4;eor
       2667;19840101;19840131;   10;  6.26;   3.28;    6.06;    0.16;    3.20;  11.8;  24.0;  -6.9;  29.90;   10;    95.5;   16.3;eor
       2667;19840201;19840229;   10;  5.24;   1.84;    5.87;   -1.84;    2.54;  10.2;  21.6;  -9.1;  86.20;   10;    84.0;   35.0;eor
       2667;19840301;19840331;   10;  4.68;   4.01;    9.35;   -1.06;    2.23;  14.2;  15.7;  -7.0; 125.80;   10;    12.5;    5.4;eor
       2667;19840401;19840430;   10;  4.51;   7.71;   13.37;    1.50;    2.07;  23.0;  13.9;  -2.6; 193.30;   10;    34.2;    6.1;eor
       2667;19840501;19840531;   10;  6.49;  11.00;   15.18;    6.65;    2.15;  22.9;  16.3;  -1.2;  91.70;   10;   194.0;   45.8;eor
       2667;19840601;19840630;   10;  5.64;  14.81;   19.42;    9.52;    2.44;  29.3;  16.6;   4.8; 156.80;   10;    78.4;   44.2;eor
       2667;19840701;19840731;   10;  4.98;  17.14;   22.11;   11.79;    2.26;  34.0;  21.6;   2.9; 200.10;   10;    84.1;   19.9;eor
       2667;19840801;19840831;   10;  4.57;  17.94;   23.75;   12.24;    1.91;  30.0;  13.6;   7.6; 184.30;   10;    49.6;   16.8;eor
       2667;19840901;19840930;   10;  6.37;  13.61;   17.24;   10.18;    2.21;  27.5;  15.8;   4.7;  73.90;   10;   183.8;   29.6;eor
       2667;19841001;19841031;   10;  5.72;  11.65;   15.49;    7.95;    2.35;  18.4;  19.6;   0.7;  94.40;   10;    88.9;   22.1;eor
       2667;19841101;19841130;   10;  5.05;   7.37;   10.73;    3.90;    2.84;  16.5;  34.5;   0.6;  62.50;   10;    67.6;   35.0;eor
       2667;19841201;19841231;   10;  6.05;   3.68;    6.16;    0.25;    2.27;   9.5;  17.1;  -7.5;  39.60;   10;    49.7;   12.4;eor
       2667;19850101;19850131;   10;  6.32;  -3.64;   -0.39;   -8.25;    2.11;  10.4;  27.9; -23.4;  41.40;   10;    55.8;   13.9;eor
       2667;19850201;19850228;   10;  4.07;  -2.07;    3.48;   -7.42;    2.09;  12.3;  16.7; -19.2; 129.10;   10;    12.7;   10.0;eor
       2667;19850301;19850331;   10;  6.21;   4.53;    8.25;    0.59;    2.36;  14.3;  16.9;  -5.3;  64.80;   10;    56.1;   10.2;eor
       2667;19850401;19850430;   10;  5.58;   9.25;   14.02;    3.95;    2.60;  24.6;  23.8;  -3.5; 141.20;   10;    75.1;   16.1;eor
       2667;19850501;19850531;   10;  5.59;  14.44;   19.30;    8.36;    2.02;  29.4;  18.2;   2.7; 175.60;   10;    82.6;   22.3;eor
       2667;19850601;19850630;   10;  5.96;  14.31;   19.02;    9.27;    2.26;  28.9;  20.8;   2.0; 145.60;   10;   172.5;   27.3;eor
       2667;19850701;19850731;   10;  4.60;  18.31;   23.55;   12.22;    2.11;  31.9;  28.0;   6.5; 235.50;   10;   101.4;   19.6;eor
       2667;19850801;19850831;   10;  5.17;  16.60;   22.17;   10.81;    2.14;  32.1;  24.3;   6.5; 198.50;   10;    65.5;   16.9;eor
       2667;19850901;19850930;   10;  4.73;  14.42;   20.14;    9.64;    1.96;  27.4;  18.9;   2.8; 167.00;   10;    41.1;   11.5;eor
       2667;19851001;19851031;   10;  4.27;   9.85;   15.10;    5.38;    1.89;  26.0;  15.2;  -3.7; 138.20;   10;    10.8;    6.7;eor
       2667;19851101;19851130;   10;  6.12;   2.32;    5.34;   -1.03;    2.21;  18.0;  24.2;  -9.1;  59.30;   10;    47.0;   10.9;eor
       2667;19851201;19851231;   10;  6.45;   5.71;    8.42;    2.57;    2.49;  16.7;  19.2;  -8.8;  40.60;   10;    72.1;   11.8;eor
       2667;19860101;19860131;   10;  6.42;   2.60;    5.03;   -1.15;    3.03;  11.7;  32.5; -10.0;  44.60;   10;    99.3;   34.1;eor
       2667;19860201;19860228;   10;  4.10;  -4.11;    0.34;   -9.33;    2.11;   7.1;  15.8; -16.6; 120.20;   10;     3.6;    2.3;eor
       2667;19860301;19860331;   10;  5.94;   4.89;    9.24;    0.80;    2.43;  16.3;  26.5;  -5.5;  92.40;   10;    90.2;   11.2;eor
       2667;19860401;19860430;   10;  6.15;   6.87;   11.24;    2.96;    2.27;  16.3;  19.0;  -8.8; 109.10;   10;    68.6;   10.1;eor
       2667;19860501;19860531;   10;  4.90;  14.92;   20.23;    8.73;    2.07;  27.3;  19.0;   1.5; 221.60;   10;    78.1;   14.4;eor
       2667;19860601;19860630;   10;  3.87;  17.74;   23.23;   11.46;    2.11;  31.6;  20.6;   4.4; 265.30;   10;    82.2;   21.3;eor
       2667;19860701;19860731;   10;  5.43;  18.30;   23.59;   12.45;    1.91;  30.6;  17.0;   5.4; 228.90;   10;    79.6;   22.6;eor
       2667;19860801;19860831;   10;  5.25;  17.07;   22.53;   11.95;    2.03;  35.2;  17.5;   4.8; 180.40;   10;    58.0;   14.4;eor
       2667;19860901;19860930;   10;  4.59;  11.53;   17.46;    6.10;    1.76;  21.7;  18.5;   0.2; 160.50;   10;    39.2;   15.5;eor
       2667;19861001;19861031;   10;  5.35;  11.63;   16.42;    7.52;    2.37;  23.3;  36.1;  -0.3; 122.50;   10;    86.7;   29.8;eor
       2667;19861101;19861130;   10;  5.35;   7.58;   11.44;    3.79;    2.48;  16.9;  20.6;  -3.0;  74.60;   10;    41.5;    9.2;eor
       2667;19861201;19861231;   10;  5.89;   4.28;    7.04;    1.07;    2.87;  13.4;  34.0;  -9.3;  52.30;   10;   103.3;   16.8;eor
       2667;19870101;19870131;   10;  5.96;  -3.48;   -0.59;   -6.53;    1.75;   9.3;  20.1; -17.3;  52.40;   10;    59.6;   22.1;eor
       2667;19870201;19870228;   10;  6.60;   1.83;    4.63;   -1.38;    2.03;  11.1;  13.9; -10.3;  43.20;   10;    68.9;   11.6;eor
       2667;19870301;19870331;   10;  4.48;   2.18;    6.96;   -1.85;    2.37;  14.5;  29.9; -12.0; 152.30;   10;   104.0;   20.9;eor
       2667;19870401;19870430;   10;  4.70;  11.08;   16.95;    4.85;    2.11;  26.1;  17.5;  -1.8; 188.00;   10;    39.0;    8.8;eor
       2667;19870501;19870531;   10;  6.00;  10.75;   15.34;    6.11;    2.12;  24.7;  20.6;   0.2; 131.50;   10;    70.6;   10.3;eor
       2667;19870601;19870630;   10;  6.23;  15.22;   19.53;   10.93;    1.91;  31.9;  23.7;   4.0; 126.30;   10;   122.9;   20.6;eor
       2667;19870701;19870731;   10;  5.51;  18.00;   22.53;   13.06;    2.20;  29.0;  21.1;   5.6; 192.70;   10;   126.8;   21.9;eor
       2667;19870801;19870831;   10;  5.82;  16.83;   21.41;   12.07;    1.94;  30.3;  15.5;   5.0; 133.70;   10;    83.3;   25.0;eor
       2667;19870901;19870930;   10;  5.36;  15.78;   20.75;   11.37;    1.85;  28.5;  18.5;   1.1; 151.90;   10;    50.2;   20.5;eor
       2667;19871001;19871031;   10;  5.43;  10.79;   14.95;    6.85;    2.77;  20.8;  22.7;   1.5; 109.70;   10;    54.1;   16.0;eor
       2667;19871101;19871130;   10;  6.79;   6.10;    8.53;    3.67;    2.11;  14.3;  22.7;  -1.9;  31.00;   10;    80.6;   11.2;eor
