STATIONS_ID;MESS_DATUM;QN_3;  FX;  FM;QN_4; RSK;RSKF; SDK;SHK_TAG;  NM; VPM;  PM; TMK; UPM; TXK; TNK; TGK;eor
       3490;20210520;-999;-999;-999;    3;   0.0;   0;-999;-999;  -999;   9.5;    -999;   13.5;   63.71;   18.4;    7.6;    6.1;eor
       3490;20210521;-999;-999;-999;    3;   2.3;   4;-999;-999;  -999;   9.0;    -999;   13.9;   58.38;   18.6;    6.3;    4.0;eor
       3490;20210522;-999;-999;-999;    3;   1.8;   4;-999;-999;  -999;   9.2;    -999;   11.6;   68.38;   16.7;    5.7;    3.4;eor
       3490;20210523;-999;-999;-999;    3;   0.0;   0;-999;-999;  -999;   8.2;    -999;   12.0;   60.50;   17.0;    6.0;    3.6;eor
       3490;20210524;-999;-999;-999;    3;   2.0;   4;-999;-999;  -999;   9.3;    -999;   12.1;   67.96;   18.8;    4.2;    1.4;eor
       3490;20210525;-999;-999;-999;    3;   9.7;   4;-999;-999;  -999;   9.3;    -999;    9.5;   78.75;   13.7;    6.6;    5.4;eor
       3490;20210526;-999;-999;-999;    3;   2.8;   4;-999;-999;  -999;  10.1;    -999;   10.5;   79.50;   15.4;    7.3;    6.8;eor
       3490;20210527;-999;-999;-999;    3;   0.9;   4;-999;-999;  -999;  10.3;    -999;   11.8;   74.04;   15.0;    9.9;    8.1;eor
       3490;20210528;-999;-999;-999;    3;   0.0;   0;-999;-999;  -999;   9.9;    -999;   13.5;   66.08;   19.6;    9.2;    8.1;eor
       3490;20210529;-999;-999;-999;    3;   0.0;   0;-999;-999;  -999;   9.6;    -999;   13.9;   63.38;   20.9;    6.9;    5.1;eor
       3490;20210530;-999;-999;-999;    3;   0.0;   0;-999;-999;  -999;   9.3;    -999;   14.9;   60.04;   23.2;    6.3;    5.3;eor
       3490;20210531;-999;-999;-999;    3;   0.0;   0;-999;-999;  -999;   9.9;    -999;   16.4;   57.17;   24.9;    8.2;    5.3;eor
       3490;20210601;-999;-999;-999;    3;   0.0;   0;-999;-999;  -999;   9.6;    -999;   17.3;   52.96;   25.6;    7.8;    5.2;eor
       3490;20210602;-999;-999;-999;    3;   0.0;   0;-999;-999;  -999;  10.9;    -999;   20.3;   49.58;   28.7;    9.7;    8.7;eor
       3490;20210603;-999;-999;-999;    3;  39.2;   4;-999;-999;  -999;  18.3;    -999;   19.4;   81.29;   24.4;   13.1;   11.5;eor
       3490;20210604;-999;-999;-999;    3;   5.8;   4;-999;-999;  -999;  19.0;    -999;   19.2;   86.08;   25.0;   14.7;   12.8;eor
       3490;20210605;-999;-999;-999;    3;   0.0;   0;-999;-999;  -999;  16.6;    -999;   17.2;   84.75;   21.8;   13.7;   12.6;eor
       3490;20210606;-999;-999;-999;    3;   0.0;   0;-999;-999;  -999;  14.8;    -999;   15.6;   83.67;   17.0;   14.0;   14.2;eor
       3490;20210607;-999;-999;-999;    3;   0.0;   0;-999;-999;  -999;  15.6;    -999;   17.6;   77.58;   20.3;   14.4;   13.5;eor
       3490;20210608;-999;-999;-999;    3;   0.0;   0;-999;-999;  -999;  15.0;    -999;   18.5;   71.63;   24.0;   14.3;   13.5;eor
       3490;20210609;-999;-999;-999;    3;   0.0;   0;-999;-999;  -999;  15.1;    -999;   20.0;   66.96;   26.3;   13.1;   12.3;eor
       3490;20210610;-999;-999;-999;    3;   0.0;   0;-999;-999;  -999;  14.3;    -999;   20.8;   60.71;   26.8;   13.7;   12.7;eor
       3490;20210611;-999;-999;-999;    3;   0.0;   0;-999;-999;  -999;  15.9;    -999;   21.4;   63.63;   27.7;   14.4;   13.5;eor
       3490;20210612;-999;-999;-999;    3;   0.0;   0;-999;-999;  -999;  14.7;    -999;   19.2;   66.67;   23.1;   13.9;   11.8;eor
       3490;20210613;-999;-999;-999;    3;   0.0;   0;-999;-999;  -999;  11.1;    -999;   16.9;   59.29;   24.0;   11.5;   10.0;eor
       3490;20210614;-999;-999;-999;    3;   0.0;   0;-999;-999;  -999;  13.1;    -999;   20.4;   57.21;   29.0;    9.9;    9.2;eor
       3490;20210615;-999;-999;-999;    3;   0.0;   0;-999;-999;  -999;  15.6;    -999;   21.1;   63.67;   27.6;   13.9;   12.6;eor
       3490;20210616;-999;-999;-999;    3;   0.0;   0;-999;-999;  -999;  16.8;    -999;   23.4;   62.04;   32.1;   15.2;   14.8;eor
       3490;20210617;-999;-999;-999;    3;   0.0;   0;-999;-999;  -999;  19.0;    -999;   26.1;   59.33;   34.4;   15.7;   14.2;eor
       3490;20210618;-999;-999;-999;    3;   0.2;   4;-999;-999;  -999;  19.7;    -999;   26.0;   60.46;   32.8;   19.2;   18.7;eor
       3490;20210619;-999;-999;-999;    3;  35.5;   4;-999;-999;  -999;  18.5;    -999;   24.9;   61.67;   32.3;   16.5;   15.0;eor
       3490;20210620;-999;-999;-999;    3;   0.4;   4;-999;-999;  -999;  18.7;    -999;   22.6;   69.71;   27.0;   18.8;   18.6;eor
       3490;20210621;-999;-999;-999;    3;   0.0;   0;-999;-999;  -999;  16.7;    -999;   19.2;   75.00;   23.2;   16.0;   15.9;eor
       3490;20210622;-999;-999;-999;    3;   8.1;   4;-999;-999;  -999;  14.2;    -999;   15.1;   82.54;   16.0;   14.2;   14.3;eor
       3490;20210623;-999;-999;-999;    3;   0.0;   0;-999;-999;  -999;  15.2;    -999;   16.1;   83.58;   19.8;   13.7;   13.5;eor
       3490;20210624;-999;-999;-999;    3;  11.2;   4;-999;-999;  -999;  15.7;    -999;   16.5;   83.54;   20.5;   14.1;   13.3;eor
       3490;20210625;-999;-999;-999;    3;   0.0;   0;-999;-999;  -999;  14.5;    -999;   18.4;   70.33;   23.9;   13.0;   12.1;eor
       3490;20210626;-999;-999;-999;    3;   0.0;   0;-999;-999;  -999;  14.3;    -999;   19.0;   67.63;   25.5;   12.4;   11.6;eor
       3490;20210627;-999;-999;-999;    3;   0.1;   4;-999;-999;  -999;  17.4;    -999;   20.1;   75.13;   26.6;   13.2;   12.3;eor
       3490;20210628;-999;-999;-999;    3;   0.0;   0;-999;-999;  -999;  18.5;    -999;   22.5;   70.63;   29.3;   16.0;   15.1;eor
       3490;20210629;-999;-999;-999;    3;  11.6;   4;-999;-999;  -999;  17.3;    -999;   19.0;   80.42;   25.9;   15.0;   14.1;eor
       3490;20210630;-999;-999;-999;    3;   3.4;   4;-999;-999;  -999;  15.5;    -999;   16.1;   84.79;   20.0;   13.3;   12.7;eor
       3490;20210701;-999;-999;-999;    3;   0.3;   4;-999;-999;  -999;  13.4;    -999;   14.5;   81.33;   16.4;   13.0;   12.7;eor
       3490;20210702;-999;-999;-999;    3;   0.0;   0;-999;-999;  -999;  13.8;    -999;   17.1;   73.29;   23.7;   10.0;    8.9;eor
       3490;20210703;-999;-999;-999;    3;   0.0;   0;-999;-999;  -999;  16.0;    -999;   19.8;   71.67;   27.0;   12.1;   10.6;eor
       3490;20210704;-999;-999;-999;    3;   8.5;   4;-999;-999;  -999;  17.8;    -999;   17.7;   87.79;   22.5;   14.2;   12.8;eor
       3490;20210705;-999;-999;-999;    3;   0.6;   4;-999;-999;  -999;  16.5;    -999;   18.0;   80.71;   22.6;   14.1;   13.6;eor
       3490;20210706;-999;-999;-999;    3;   1.7;   4;-999;-999;  -999;  15.3;    -999;   18.6;   72.63;   23.3;   11.6;   10.1;eor
       3490;20210707;-999;-999;-999;    3;   0.0;   0;-999;-999;  -999;  14.2;    -999;   19.5;   64.88;   25.1;   12.2;   10.9;eor
       3490;20210708;-999;-999;-999;    3;  10.8;   4;-999;-999;  -999;  16.0;    -999;   16.5;   85.17;   22.0;   13.8;   13.1;eor
       3490;20210709;-999;-999;-999;    3;   1.0;   4;-999;-999;  -999;  16.8;    -999;   17.7;   83.08;   21.7;   14.7;   14.4;eor
       3490;20210710;-999;-999;-999;    3;  12.9;   4;-999;-999;  -999;  16.8;    -999;   18.6;   79.67;   25.0;   12.5;   11.2;eor
       3490;20210711;-999;-999;-999;    3;   0.0;   0;-999;-999;  -999;  16.6;    -999;   17.7;   82.79;   22.3;   14.2;   13.6;eor
       3490;20210712;-999;-999;-999;    1;   8.2;   4;-999;-999;  -999;  17.2;    -999;   18.7;   80.71;   23.7;   12.0;   11.0;eor
       3490;20210713;-999;-999;-999;    1;  16.1;   4;-999;-999;  -999;  19.1;    -999;   18.6;   89.25;   21.8;   16.2;   15.6;eor
       3490;20210714;-999;-999;-999;    1;  66.2;   4;-999;-999;  -999;  18.3;    -999;   17.0;   93.82;   18.1;   15.8;   15.7;eor
